id,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,team,year,name,position,HT,WT,Bats,Throws,DOB,Birth_location
117,.336,158,604,82,203,27,7,4,62,40,padres,89,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
117,309,141,573,79,177,29,10,4,72,1,padres,90,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
117,.317,134,530,69,168,27,11,4,62,8,padres,91,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
117,.317,128,520,77,18,27,3,6,41,3,padres,92,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
117,.358,122,489,70,175,41,3,7,59,14,padres,93,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
117,.394,110,419,79,165,35,1,12,64,5,padres,94,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
117,.368,135,535,82,197,33,1,9,90,7,padres,95,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
117,.353,116,451,67,159,27,2,3,50,1,padres,96,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
117,.372,149,592,97,220,49,2,17,119,12,padres,97,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
117,321,127,461,65,148,35,0,16,69,3,padres,98,tony gwynn,outfield,"Ht: 511""", 220Ibs , L, L,5/9/60,"Los Angeles, CA "
118,143,18,28,5,4,0,0,0,1,9,blue jays,9,derek bell,outfield,NA,NA,NA,NA,NA,NA
118,242,61,161,23,39,66,3,2,1,7,blue jays,92,derek bell,outfield,NA,NA,NA,NA,NA,NA
118,.262,150,542,73,142,19,1,21,72,26,padres,93,derek bell,outfield,NA,NA,NA,NA,NA,NA
118,311,108,434,54,135,20,0,14,54,24,padres,94,derek bell,outfield,NA,NA,NA,NA,NA,NA
118,.334,112,452,63,151,21,2,8,86,27,astros,95,derek bell,outfield,NA,NA,NA,NA,NA,NA
118,263,158,627,84,165,40,3,17,113,29,astros,96,derek bell,outfield,NA,NA,NA,NA,NA,NA
118,.276,129,493,67,136,29,3,15,71,15,astros,97,derek bell,outfield,NA,NA,NA,NA,NA,NA
118,314,156,630,111,198,41,2,22,108,13,astros,98,derek bell,outfield,NA,NA,NA,NA,NA,NA
120,138,11,29,2,4,0,0,1,2,0,twins,98,corey koskie,third base,"Ht: 6'3""", 217Ibs , L, R,6/28/73,"Anola, MAN"
121,217,8,23,2,5,21,1,0,4,0,royals,90,EEO EEO,first base,"Ht: 5°11""", 200lbs , R, R,3/22/66,"Santa Manica, CA "
121,.133,31,60,5,8,3,00,0,1,0,royals,91,EEO EEO,first base,"Ht: 5°11""", 200lbs , R, R,3/22/66,"Santa Manica, CA "
121,.333,24,57,5,19,1,00,1,4,2,expos,92,EEO EEO,first base,"Ht: 5°11""", 200lbs , R, R,3/22/66,"Santa Manica, CA "
121,261,122,299,50,78,15,2,14,49,12,expos,93,EEO EEO,first base,"Ht: 5°11""", 200lbs , R, R,3/22/66,"Santa Manica, CA "
121,.278,103,320,43,89,19,2,11,41,14,expos,94,EEO EEO,first base,"Ht: 5°11""", 200lbs , R, R,3/22/66,"Santa Manica, CA "
121,318,103,314,38,100,22,1,14,5,3,expos,95,EEO EEO,first base,"Ht: 5°11""", 200lbs , R, R,3/22/66,"Santa Manica, CA "
121,.281,132,431,55,121,38,1,17,95,12,astros,96,EEO EEO,first base,"Ht: 5°11""", 200lbs , R, R,3/22/66,"Santa Manica, CA "
121,.256,96,301,37,77,24,1,8,4,1,astros,97,EEO EEO,first base,"Ht: 5°11""", 200lbs , R, R,3/22/66,"Santa Manica, CA "
121,.314,102,299,48,94,17015132,55,.,NA,NA,astros,93,EEO EEO,first base,"Ht: 5°11""", 200lbs , R, R,3/22/66,"Santa Manica, CA "
124,.224,131,410,61,92,17,5,14,43,6,tigers,95,bobby higginson,outfield,"Ht: 5°11""", 195Ibs , L, R,8/18/70,"Philadelphia, PA "
124,.320,130,440,75,141,35,0,26,81,6,tigers,96,bobby higginson,outfield,"Ht: 5°11""", 195Ibs , L, R,8/18/70,"Philadelphia, PA "
124,.299,146,546,94,163,30,5,27,101,12,tigers,97,bobby higginson,outfield,"Ht: 5°11""", 195Ibs , L, R,8/18/70,"Philadelphia, PA "
124,.284,157,612,92,174,37,4,25,8,3,tigers,98,bobby higginson,outfield,"Ht: 5°11""", 195Ibs , L, R,8/18/70,"Philadelphia, PA "
126,.18,24,54,6,10,1,0,2,6,00,phillies,95,kevin jordan,infield,"Ht: 6'1"""," 206 Ibs,", R, R,10/9/69,"San Francisco, CA "
126,.282,43,131,15,37,10,0,3,12,2,phillies,96,kevin jordan,infield,"Ht: 6'1"""," 206 Ibs,", R, R,10/9/69,"San Francisco, CA "
126,.266,84,177,19,47,8,0,6,30,0,phillies,97,kevin jordan,infield,"Ht: 6'1"""," 206 Ibs,", R, R,10/9/69,"San Francisco, CA "
126,.276,112,250,23,69,13,0,2,27,0,phillies,98,kevin jordan,infield,"Ht: 6'1"""," 206 Ibs,", R, R,10/9/69,"San Francisco, CA "
127,203,20,74,9,15,1,0,0,0,2,astros,91,kenny lofton,outfield,"Ht: 6'0""", 190lbs , L, L,5/31/67,"East Chicago, IN "
127,.285,148,576,96,164,15,8,5,42,66,indians,92,kenny lofton,outfield,"Ht: 6'0""", 190lbs , L, L,5/31/67,"East Chicago, IN "
127,.325,148,569,116,18,28,8,1,42,70,indians,93,kenny lofton,outfield,"Ht: 6'0""", 190lbs , L, L,5/31/67,"East Chicago, IN "
127,.310,118,481,93,149,22,13,7,53,54,indians,95,kenny lofton,outfield,"Ht: 6'0""", 190lbs , L, L,5/31/67,"East Chicago, IN "
127,.317,154,6682,132,210,35,4,14,67,75,indians,96,kenny lofton,outfield,"Ht: 6'0""", 190lbs , L, L,5/31/67,"East Chicago, IN "
127,333,122,493,90,164,20,6,5,48,27,braves,97,kenny lofton,outfield,"Ht: 6'0""", 190lbs , L, L,5/31/67,"East Chicago, IN "
127,282,154,600,101,169,31,6,12,64,54,indians,93,kenny lofton,outfield,"Ht: 6'0""", 190lbs , L, L,5/31/67,"East Chicago, IN "
128,.184,28,38,4,7,2,0,1,2,0,white sox,95,mike cameron,outfield,"Ht: 62""", 190 lbs , R, R,1/8/73,"LaGrange, GA "
128,.259,116,379,63,98,18,3,14,55,23,white sox,97,mike cameron,outfield,"Ht: 62""", 190 lbs , R, R,1/8/73,"LaGrange, GA "
128,210,141,3965318316,5,8,NA,NA,NA,NA,NA,white sox,98,mike cameron,outfield,"Ht: 62""", 190 lbs , R, R,1/8/73,"LaGrange, GA "
129,270,116,385,62,104,26,6,12,36,16,reds,92,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,270,116,385,62,104,26,6,12,36,16,mets,92,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,274,138,496,90,136,16,4,20,8,27,reds,93,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,274,138,496,90,136,16,4,20,8,27,mets,93,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,263,107,400,66,105,20,8,17,62,21,reds,94,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,263,107,400,66,105,20,8,17,62,21,mets,94,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,306,133,484,91,148,36,66,28,99,36,reds,95,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,306,133,484,91,148,36,66,28,99,36,mets,95,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,261,81,287,49,72,17,1,14,33,24,reds,96,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,261,81,287,49,72,17,1,14,33,24,mets,96,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,253,86,312,52,79,19,2,19,56,13,reds,97,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,253,86,312,52,79,19,2,19,56,13,mets,97,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,268,135,481,83,129,18,66,14,59,20,reds,98,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
129,268,135,481,83,129,18,66,14,59,20,mets,98,reggie sanders,outfield,"Ht: 61""", 195lbs , R, R,12/1/67,"Florence, SC"
130,224,57,174,33,39,10,1,10,30,10,reds,84,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,224,57,174,33,39,10,1,10,30,10,mets,84,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,.246,56,122,26,30,39,3,8,18,16,reds,85,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,.246,56,122,26,30,39,3,8,18,16,mets,85,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,277,132,415,97,115,15,3,27,71,80,reds,86,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,277,132,415,97,115,15,3,27,71,80,mets,86,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,293,129,474,120,1389,23,4,37,100,50,reds,87,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,293,129,474,120,1389,23,4,37,100,50,mets,87,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,273,135,472,81,129,18,3,26,93,3,reds,88,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,273,135,472,81,129,18,3,26,93,3,mets,88,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,281,131,462,74,130,14,2,34,101,21,reds,89,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,281,131,462,74,130,14,2,34,101,21,mets,89,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,260,127,453,84,118,26,2,24,86,21,reds,90,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,260,127,453,84,118,26,2,24,86,21,mets,90,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,235,89,285,39,67,10,0,1,33,14,reds,91,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,235,89,285,39,67,10,0,1,33,14,mets,91,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,.228,76,267,21,61,8,5,32,19,4,dodgers,92,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,.183,37,120,19,22,4,0,3,13,5,tigers,94,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,287,129,415,81,119,20,0,2,83,2,reds,96,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,287,129,415,81,119,20,0,2,83,2,mets,96,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,.304,42,1658,29,48,11,0,8,2,6,orioles,97,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
130,.327,131,452,81,148,29,1,28,89,7,orioles,8,eric davis,outfield,"Ht: 6'3""", 200 Ibs , R, R,5/29/62,"Los Angeles, CA"
133,227,7,22,0,5,2,0,0,1,0,yankees,87,jay buhner,outfield,NA,NA,NA,NA,NA,NA
133,275,58,204,27,56,1,61,8,83,NA,mariners,89,jay buhner,outfield,NA,NA,NA,NA,NA,NA
133,.276,51,163,16,45,12,0,7,33,2,mariners,99,jay buhner,outfield,NA,NA,NA,NA,NA,NA
133,.243,152,543,69,132,16,3,2,7,0,mariners,92,jay buhner,outfield,NA,NA,NA,NA,NA,NA
133,.272,158,563,91,153,28,3,27,58,2,mariners,93,jay buhner,outfield,NA,NA,NA,NA,NA,NA
133,.279,101,358,74,100,23,4,21,68,0,mariners,94,jay buhner,outfield,NA,NA,NA,NA,NA,NA
133,.262,126,470,86,123,23,0,40,121,0,mariners,95,jay buhner,outfield,NA,NA,NA,NA,NA,NA
133,.271,150,564,107,1653,29,0,44,138,0,mariners,96,jay buhner,outfield,NA,NA,NA,NA,NA,NA
133,.243,157,540,104,131,18,2,40,109,0,mariners,97,jay buhner,outfield,NA,NA,NA,NA,NA,NA
133,242,72,24433597115,45,NA,NA,NA,NA,NA,NA,mariners,98,jay buhner,outfield,NA,NA,NA,NA,NA,NA
135,200,23,4,2,9,0,0,2,0,NA,mariners,95,chris widger,catcher,"Ht: 6'3""", 210 Ibs , R, R,5/21/71,"Pennsville, NU "
135,1822,8,11,1,2,0,0,0,0,0,mariners,96,chris widger,catcher,"Ht: 6'3""", 210 Ibs , R, R,5/21/71,"Pennsville, NU "
135,234,91,278,30,6,2,3,7,3,2,expos,97,chris widger,catcher,"Ht: 6'3""", 210 Ibs , R, R,5/21/71,"Pennsville, NU "
135,.233,125,417,36,97,18,1,15,53,6,expos,98,chris widger,catcher,"Ht: 6'3""", 210 Ibs , R, R,5/21/71,"Pennsville, NU "
136,143,6,7,0,1,0,0,000,0,NA,giants,97,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,.250,40,116,12,29,7,0,1,15,0,giants,88,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,.210,85,200,14,42,4,2,0,1,2,giants,89,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,154,8,13,0,2,0,1,0,1,0,giants,90,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,.225,67,178,16,40,9,0,0,19,1,giants,91,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,244,109,349,24,8,10,5,4,20,2,giants,92,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,275,130,432,48,119,15,1,5,49,1,giants,93,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,250,97,316,30,79,17,1,1,22,1,giants,94,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,251,118,9,2,2,4,6,1,2,NA,giants,95,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,.229,86,227,14,52,9,0,1,1,5,giants,96,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,226,104,337,22,76,6,4,1,27,1,rockies,97,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,247,110,291,30,72122322,6,5,NA,NA,NA,rockies,98,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
136,8,10,528,5,NA,NA,NA,NA,NA,NA,rockies,90,kirt manwaring,catcher,"Ht: 5'11""", 198 Ibs , R, R,7/15/65,"Elmira, NY "
137,.300,141,466,58,140,33,3,15,77,3,pirates,87,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,.274,159,584,87,160,32,7,24,100,3,pirates,88,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,.281,163,616,96,173,37,10,24,86,8,pirates,89,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,280,160,625,112,175,39,7,32,120,4,pirates,90,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,.249,128,438,62,109,23,7,NA,NA,NA,reds,92,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,.249,128,438,62,109,23,7,NA,NA,NA,mets,92,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,.265,139,502,81,133,21,3,34,87,3,reds,93,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,.265,139,502,81,133,21,3,34,87,3,mets,93,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,290,108,403,60,117,2,1,2,67,1.,reds,94,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,290,108,403,60,117,2,1,2,67,1.,mets,94,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,.287,159,595,107,171,27,5,28,116,1,orioles,96,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
137,.297,153,562,77,167,39,3,17,96,6,marlins,97,bobby bonilla,outfield,"Ht: 6'3""", 240lbs , S, R,2/23/63,"New York, NY "
139,000,4,4,0,0,0,1,0,0,0,indians,88,tom lampkin,catcher,"Ht: 5°11""", 195 Ibs , L, R,3/4/64,"Cincinnati, OH "
139,222,26,63,4,14,0,1,1,4,90,padres,90,tom lampkin,catcher,"Ht: 5°11""", 195 Ibs , L, R,3/4/64,"Cincinnati, OH "
139,.199,38,58,4,11,93,0,0,3,0,padres,91,tom lampkin,catcher,"Ht: 5°11""", 195 Ibs , L, R,3/4/64,"Cincinnati, OH "
139,.235,9,7,3,4,0,0,0,0,2,padres,92,tom lampkin,catcher,"Ht: 5°11""", 195 Ibs , L, R,3/4/64,"Cincinnati, OH "
139,.198,73,162,22,32,8,4,6,7,NA,brewers,93,tom lampkin,catcher,"Ht: 5°11""", 195 Ibs , L, R,3/4/64,"Cincinnati, OH "
139,278,65,768,8,212,01,39,2,05,55,giants,95,tom lampkin,catcher,"Ht: 5°11""", 195 Ibs , L, R,3/4/64,"Cincinnati, OH "
139,.232,66,177,26,41,8,0,6,2,1,giants,96,tom lampkin,catcher,"Ht: 5°11""", 195 Ibs , L, R,3/4/64,"Cincinnati, OH "
139,.245,108,229,28,56,88,1,7,2,2,cardinals,97,tom lampkin,catcher,"Ht: 5°11""", 195 Ibs , L, R,3/4/64,"Cincinnati, OH "
139,.231,93,216,25,50,12,1,6,28,3,cardinals,98,tom lampkin,catcher,"Ht: 5°11""", 195 Ibs , L, R,3/4/64,"Cincinnati, OH "
142,214,84,220,27,47,10,1,8,31,1,expos,95,shane andrews,third base,"Ht: 6'1""", 215 Ibs , R, R,8/28/71,"Dallas, TX"
142,227,127,375,43,8,15,2,19,64,3,expos,96,shane andrews,third base,"Ht: 6'1""", 215 Ibs , R, R,8/28/71,"Dallas, TX"
142,.203,18,4,10,13,3,0,4,9,0,expos,97,shane andrews,third base,"Ht: 6'1""", 215 Ibs , R, R,8/28/71,"Dallas, TX"
142,238,150,492,4811730125,55,NA,NA,NA,NA,NA,expos,98,shane andrews,third base,"Ht: 6'1""", 215 Ibs , R, R,8/28/71,"Dallas, TX"
143,.279,5,165,23,46,0,0,4,24,1,royals,96,DWHKE SLUIEENEY,catcher,"Ht: 62"""," 215 Ibs,", R, R,7/22/73,"Orange, CA "
143,.242,84,240,30,58,8,7,3,3,NA,royals,97,DWHKE SLUIEENEY,catcher,"Ht: 62"""," 215 Ibs,", R, R,7/22/73,"Orange, CA "
143,259,92,282,32,73,18,0,8,3,2,royals,98,DWHKE SLUIEENEY,catcher,"Ht: 62"""," 215 Ibs,", R, R,7/22/73,"Orange, CA "
144,257,26,74,16,18,2,0,1,2,1,expos,89,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
144,.257,98,288,42,74,14,2,3,2,22,expos,90,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
144,.267,148,558,73,149,23,9,6,39,76,expos,91,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
144,.276,159,653,99,180,39,6,14,066,78,expos,92,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
144,.298,157,630,104,188,27,2,19,965,53,expos,93,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
144,288,110,475,96,137,2,4,11,45,36,expos,94,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
144,.258,139,551,980,142,23,9,12,42,29,braves,95,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
144,.308,158,671,106,207,32,10,23,74,28,braves,96,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
144,.262,144,558,74,146,27,66,12,66,22,indians,97,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
144,.271,142,542,57,147,28,1,10,60,13,brewers,98,marquis grissom,outfield,"Ht: 5°71""", 190, R, R,4/17/67,"Atlanta, Ga"
146,273,5,11,1,3,0,0,0,0,0,indians,97,richie sexson,first base,"Ht: 6°7"""," 210 Ibs,", R, R,12/29/74,"Portland, OR"
146,310,49,174,28,54,14,11,11,35,1,indians,98,richie sexson,first base,"Ht: 6°7"""," 210 Ibs,", R, R,12/29/74,"Portland, OR"
148,247,22,723,9,18,4,0,3,12,1,cubs,86,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.276,84,221,32,61,15,1,14,3,2,cubs,87,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.307,152,580,75,178,41,5,8,5,12,cubs,88,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.275,156,559,76,154,23,4,88,64,4,angels,89,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.275,156,559,76,154,23,4,88,64,4,rangers,89,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.319,154,598,72,191,35,66,14,8,3,angels,90,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.319,154,598,72,191,35,66,14,8,3,rangers,90,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.322,159,631,115,203,49,3,26,88,4,angels,91,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.322,159,631,115,203,49,3,26,88,4,rangers,91,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.268,159,608,84,1683,27,4,22,8,2,angels,92,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.268,159,608,84,1683,27,4,22,8,2,rangers,92,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.295,160,597,124,176,40,2,37,105,22,angels,93,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.295,160,597,124,176,40,2,37,105,22,rangers,93,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.319,111,436,82,139,32,0,28,7,7,orioles,94,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.310,143,554,89,172,30,2,39,104,3,orioles,95,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.289,162,626,110,181,40,2,39,142,8,orioles,96,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.254,168,614,95,156,24,2,38,110,5,orioles,97,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
148,.296,162,619,98,183,36,1,43,121,NA,orioles,98,RRFREL PALMEIAG,first base,"Ht: 60""", 190 Ibs , L, L,9/24/64,"Havana, Cuba FPS "
150,.217,31,106,11,283,7,41,5,13,3,braves,96,andruw jones,outfield,"Ht: 6'1""", 185 Ibs , R, A,4/23/77,"Willemstad, Curacao  ,"
150,.231,153,399,60,92,18,1,18,70,20,braves,97,andruw jones,outfield,"Ht: 6'1""", 185 Ibs , R, A,4/23/77,"Willemstad, Curacao  ,"
150,271,159,582,89,168,33,8,231,9,27,braves,98,andruw jones,outfield,"Ht: 6'1""", 185 Ibs , R, A,4/23/77,"Willemstad, Curacao  ,"
151,2,4,424,12,12,0,680,66,2,41,cardinals,97,manny aybar,"c(""ss"", ""pitcher"")","Ht: 61""", 165lbs , R, R,10/5/74,"Bani, D "
153,2,4,652,6,5,0,310,44,11,2,cubs,86,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,6,14,561,30,27,0,1552,181,74,101,cubs,87,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,18,8,318,34,34,90,2490,230,81,140,cubs,88,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,19,12,295,35,35,0,2381,222,82,135,cubs,89,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,15,15,346,35,35,0,237.0,242,71,144,cubs,90,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,15,11,335,37,37,0,2630,232,66,198,cubs,91,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,20,11,218,35,35,09,2680,201,70,199,cubs,92,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,20,10,2.36,36,36,0,267.0,228,52,197,braves,93,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,16,6,1.56,25,25,0,2020,150,31,156,braves,94,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,19,2,163,28,28,09,2092,147,23,181,braves,95,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
